Ano,PIB per capita (US$),Apoio Social,Expectativa de vida,Liberdade de escolhas,Generosidade,Percepções de corrupção,Afeto Positivo,Afeto Negativo,Confiança no governo nacional,Índice Real,LR Previsto,RF Previsto,XGB Previsto,País
2007,9.193846703,0.838859499,4.17099689491021,0.669843376,-0.066260122,0.829651475,0.803224921,0.286144197,0.47462526,4.995875359,5.731084887248317,5.864394941410001,5.8794417,Ecuador
2014,7.748008728,0.765838981,3.912023005428146,0.642033815,-0.058241516,0.820217133,0.66130662,0.239110738,0.56620872,4.184450626,4.295549185023448,3.8510289048833353,3.7624328,Zimbabwe
2010,7.462245941,0.733713627,3.8836234994249663,0.504612565,0.0230776,0.857664049,0.56018573,0.287240535,0.319014966,3.742871046,3.9600486341435115,4.0370100896233305,4.1420674,Chad
2008,9.70412159,0.915759027,4.2323658201949685,0.912005961,0.089306071,0.815712631,0.838356972,0.23294723,0.360780925,6.850679874,6.578031284771974,7.301633059060011,7.3356256,Costa Rica
2020,11.0048933,0.937369823,4.189275859198785,0.850447297,0.029316831,0.678124607,0.721989095,0.295499027,0.464917094,7.028088093,6.680095202861741,6.933691800456674,6.8497934,United States
2012,7.946098328,0.711077392,4.048300610457169,0.668252289,-0.038941775,0.851879895,0.721606612,0.213602841,0.645107508,3.668736935,4.509108862755891,4.193763280743334,4.415618,Senegal
2010,9.962940216,0.85695523,4.22683374526818,0.786367476,0.101961553,0.701824725,0.759538412,0.300116688,0.478705615,6.63565588,6.278960715685473,6.274350539853338,6.4059553,Chile
2016,8.573054314,0.773909986,4.12268901044388,0.850046694,0.079038411,0.792875171,0.790041089,0.296846688,0.389274508,5.648154736,5.507514058529251,5.327917416946672,5.548612,Honduras
2007,10.87634659,0.943854094,4.25957645768081,0.896018088,0.34030652,0.445436567,0.718050301,0.213335603,0.661945999,7.451879501,7.050276298950424,7.26703521090667,7.295999,Netherlands
2012,10.7178812,0.825072408,4.2361334256708,0.698195159,0.017362813,0.802829146,0.701637328,0.140010804,0.33514151,6.125916958,6.265094514455583,6.378542664769999,6.1732864,Taiwan Province of China
2011,10.1268425,0.893662214,4.189048483743551,0.631100118,-0.092765242,0.939908028,0.586092055,0.304519564,0.35979417,4.917602539,5.648919420300722,5.314374413543334,5.3954,Hungary
2013,8.358598709,0.607087076,4.012411157389949,0.447909594,0.093922131,0.791835248,0.474416286,0.273709893,0.260006875,5.138082504,4.058313268980772,5.023478410266677,4.815203,Pakistan
2016,10.78903675,0.862700105,4.191546890178463,0.888691068,0.083301701,0.5531730176,0.736219883,0.283466339,0.4937423048184345,6.169673443,6.673852563750611,6.482121931679988,6.5139017,Bahrain
2020,10.58029938,0.959072173,4.284276021370168,0.831315815,-0.056511819,0.74763906,0.564403653,0.242825732,0.388938516,7.194928169,6.236941145311691,6.628497980413337,6.7686696,Israel
2011,9.299640656,0.725242853,4.204692619390966,0.333312094,-0.035210427,0.924784362,0.551055074,0.325734705,0.2029372771818182,4.994670868,4.803096367205727,4.930374875099996,4.9010625,Bosnia and Herzegovina
2008,7.364132404,0.726650596,3.918402606231613,0.612064183,-0.099447191,0.88712436,0.538071811,0.303892225,0.462704718,3.846438885,3.852720175122581,4.153091569740001,4.0563946,Burkina Faso
2014,7.717155933,0.789081037,4.026065737885651,0.654125094,0.10997434,0.877885878,0.693071842,0.241430685,0.645994246,3.483278513,4.476145151026845,3.9151914650999986,3.9188042,Tanzania
2018,8.865442276,0.920821011,4.165113656868072,0.969897985,0.311532587,0.520360112,0.746031344,0.208660305,0.969356358,6.205460072,5.835051676836239,6.003627974446691,6.0654902,Uzbekistan
2014,10.06688499,0.917870402,4.201403616246566,0.745057762,-0.167843536,0.854191601,0.769468009,0.237912863,0.408961415,6.671114445,6.159969683678229,6.498442295486675,6.485617,Argentina
2021,9.647734642,0.670689464,4.173617696157408,0.777061343,-0.287350744,0.723406911,0.509632826,0.240043506,0.443020523,4.911273479,4.942635428695896,5.126771084523331,5.0287895,Georgia
2018,10.34568596,0.940591395,4.205438655216128,0.692627072,-0.246664539,0.911277413,0.59467715,0.201082885,0.388044029,5.935770988,5.775743577209514,5.794249084786668,5.8392577,Hungary
2014,9.185947418,0.904827833,4.128423905353055,0.71941328,0.405317962,0.970144212,0.757046998,0.241678208,0.653533399,5.597375393,5.606043569812092,5.522668070046668,5.6299057,Indonesia
2011,7.59893322,0.881751359,3.969159170920602,0.732973993,0.028986119,0.830123901,0.618214846,0.25448221,0.52145654,4.826001167,4.587090655042793,4.267931333306668,4.3489995,Uganda
2018,9.590117455,0.881505251,4.177842807565528,0.75060904,-0.120403156,0.763251305,0.676684558,0.349656254,0.16818665,6.190921783,5.910435439717638,5.9246865668666695,6.1118283,Brazil
2008,10.89392567,0.944202244,4.260141442306463,0.883287251,0.361144722,0.418940485,0.67915082,0.181690425,0.617428839,7.631011963,7.007368794495646,6.943762605906665,7.0994434,Netherlands
2011,10.5149765,0.944443703,4.26436862987269,0.818650901,-0.125642389,0.845543444,0.666956425,0.356101543,0.308662713,6.518249035,6.4360636053718405,6.41206326959666,6.2709217,Spain
2014,10.71390152,0.952016532,4.255329029301022,0.933043957,-0.005021296,0.265479892,0.766498208,0.198813885,0.468558848,7.384571075,7.214461855544741,7.460502748576667,7.3570237,Finland
2012,10.48427868,0.767177105,4.26436862987269,0.724629581,0.093665473,0.870691717,0.687085271,0.368632913,0.3364124,6.180507183,6.0831581733321975,6.2741225560033325,6.271751,Cyprus
2017,8.21367836,0.69459641,3.9731181335744097,0.766945004,-0.033227805,0.84358561,0.632240534,0.377498746,0.578775525,5.07405138,4.432895308067984,4.763084215223338,4.851891,Cameroon
2010,9.940361977,0.90378648,4.100989130271895,0.784851849,-0.218688875,0.82270366,0.655472875,0.148950696,0.706021845,5.514286518,5.6132382740797695,5.7142958641166635,5.5131507,Kazakhstan
2014,10.21977806,0.87347424,4.221564403280663,0.893915117,-0.001901733,0.846593857,0.798749387,0.253815651,0.4400675,6.631171227,6.415650675074776,6.59753591528666,6.5298905,Panama
2017,9.887653351,0.881199837,4.201703126201282,0.625906289,-0.086646661,0.755680025,0.493103802,0.349785089,0.351549894,5.614798546,5.435005819868184,5.4440632152933395,5.532303,Montenegro
2017,9.516662598,0.822770596,4.201703126201282,0.827077389,0.085094735,0.844210029,0.728681266,0.269727528,0.517589927,4.330945492,5.753242821627779,5.145940664626669,5.000895,Sri Lanka
2011,10.7325325,0.921669245,4.2607061080458495,0.950925291,0.249269426,0.432991534,0.802899837,0.247728661,0.553290546,7.426053524,7.202617712910477,7.399185843443337,7.4118524,Canada
2022,7.276751995,0.596891046,4.0377742241375865,0.731640577,0.154321343,0.828494132,0.636873662,0.438816667,0.5515647727777778,4.04226017,3.968647285109327,4.142217295936666,3.9651525,Liberia
2012,9.246742249,0.787818193,4.20797084044632,0.808255136,-0.187488616,0.737993370973274,0.689159811,0.158702999,0.4937423048184345,5.094917297,5.52989473472573,5.094913791780006,4.9689927,China
2018,8.996167183,0.553759754,4.152613446289473,0.773180425,-0.243001193,0.843172729,0.574673593,0.415981561,0.454724461,4.896791935,4.546109113222132,4.815826996263346,4.948882,Morocco
2020,9.278607368,0.792374492,4.148217778724045,0.879837573,0.304365307,0.90989387,0.592677712,0.201458037,0.247848466,6.294414043,5.477117120453885,5.581462697956671,5.5242686,Kosovo
2018,11.64539528,0.902192414,4.270745808371534,0.883929849,-0.026822932,0.385146111,0.714694262,0.201894343,0.755200863,7.242630959,7.002588409873457,6.888849283826667,6.9424796,Luxembourg
2020,8.360816002,0.724422634,4.122283943229008,0.963075459,0.05026247,0.863053977,0.770770192,0.38985163,0.7778089443333333,4.376985073,5.028314849422589,4.837218873440001,4.6742907,Cambodia
2013,7.614126205,0.878275216,4.000400096455665,0.76302135,0.049727295,0.820480824,0.646537483,0.34635675,0.577862203,3.709578753,4.672848143828242,4.340277709890004,4.484917,Uganda
2017,8.830646515,0.942131102,4.160444340057669,0.985177755,0.116439149,0.464641601,0.745110095,0.202737495,0.964690447,6.421447754,5.856450013488557,5.971896440296681,5.9942975,Uzbekistan
2006,8.067016602,0.728269994,3.961574801767862,0.849283397,0.211543143,0.814070404,0.637270749,0.197606653,0.641168416,4.535019875,4.68806609989822,4.537713425200001,4.5094843,Ghana
2009,8.438661575,0.72208178,3.935348836788696,0.53672111,0.066227272,0.913195729,0.730262756,0.225123048,0.232548922,4.980220318,4.8156458818610535,4.884149485473337,4.940741,Nigeria
2017,7.59486866,0.73353976,4.079230898523727,0.717101216,0.001010043,0.75689894,0.51432842,0.304436177,0.768354297,4.180315495,3.9990955664829624,4.112938846749994,3.9391985,Ethiopia
2014,9.649187088,0.933167398,4.216857132126569,0.899846315,0.550825179,0.919834435,0.768266082,0.16873844,0.720304966,6.985463619,6.170217664430416,6.153182889633338,5.9017406,Thailand
2022,10.68542004,0.869363606,4.278400724828264,0.710519016,0.028278332,0.818708301,0.624130607,0.298130304,0.2824851246875,6.258476734,6.151863121786901,6.503933782629997,6.5010176,Italy
2020,9.732022285,0.866702616,4.225007260742145,0.840463281,0.272304952,0.918340027,0.770296693,0.326168567,0.333083987,5.884544373,6.154066775515176,6.155918757123332,6.136013,Thailand
2010,11.26593971,0.864162147,4.280824171350057,0.846184611,-0.022667632,0.060282066,0.527337015,0.131343439,0.904517174,6.531401634,6.595021415276921,6.327062498646657,6.6360908,Singapore
2016,7.95836401,0.492815852,4.000033854728881,0.779795229,-0.064475536,0.837715745,0.578206301,0.455767602,0.63744539,4.007357597,3.85501283499012,3.8552845700233345,4.027939,Benin
2018,10.34578705,0.904389799,4.228292512428633,0.861448109,-0.134812459,0.83693099,0.840996861,0.222598746,0.277477711,6.281434059,6.6134530679258425,6.755769100203343,6.715073,Panama
2017,9.905106544,0.799839377,4.186619884683854,0.861405134,-0.205978364,0.800893068,0.775285363,0.230990887,0.25695315,6.410299301,6.091842475747761,6.463776550336674,6.402456,Mexico
2021,9.745490074,0.882821918,4.2261035071763855,0.835590303,0.292775661,0.943129361,0.71892941,0.297737539,0.239433169,5.638096809,6.110850160364363,6.06943300726999,6.0423584,Thailand
2021,8.464528084,0.702200711,4.069026754237811,0.678108215,0.31601575,0.841331422,0.74483794,0.252963096,0.51475817,4.464540958,4.915813680788482,4.572551059566659,4.7002788,Kenya
2014,9.859636307,0.781964958,4.184489967815145,0.779132903,-0.098690033,0.629851162,0.759792626,0.22873041,0.327582031,6.679831028,6.091077561849206,6.455460360823331,6.442053,Mexico
2014,7.615059376,0.63771373,3.939249012506961,0.68355757,0.005591684,0.705246389,0.643382549,0.351264536,0.571207225,3.4124825,4.163774589168531,4.372685011979996,4.663833,Guinea
2013,10.81886101,0.931420565,4.249351982942049,0.894312978,0.019869423,0.56579423,0.693133771,0.204995915,0.557760656,6.965125084,6.725414024727929,6.914962569910005,7.002715,Germany
2011,10.11243629,0.889073491,4.195998188396658,0.815802038,-0.177721888,0.754645705,0.768942535,0.231855154,0.607537687,6.775805473,6.1623613768782235,6.338849096330008,6.3735538,Argentina
2022,8.644883156,0.728614807,4.16317077695592,0.851199389,0.081259228,0.834249735,0.774555802,0.288929313,0.330604299,5.931803703,5.3999989993341195,5.392078716790005,5.4289227,Honduras
2014,10.96867847,0.967744648,4.256746844175149,0.921629548,0.258487821,0.406036258,0.736091077,0.228723049,0.459882379,7.018379211,7.259085100534191,7.348213915896661,7.3459225,Ireland
2019,10.28714275,0.935988724,4.228292512428633,0.739300609,-0.143352598,0.931614637,0.503806353,0.269154519,0.286501437,5.625743866,5.701322699388646,5.665225330990004,5.765484,Croatia
2021,8.99896431,0.778192103,4.127940499402429,0.905275464,-0.008972425,0.72116226,0.789731145,0.322941482,0.763208687,5.96505785,5.461213215503312,5.464817223493342,5.614123,Philippines
2021,8.479482651,0.904273272,4.202451280660892,0.91787082,0.203469187,0.90251559,0.659907758,0.226462573,0.582115293,5.563699722,5.326697184395014,5.726341091796663,5.6418786,Kyrgyzstan
2019,9.577898979,0.88675642,4.152613446289473,0.854248524,-0.217628807,0.457260668,0.576897144,0.163920254,0.857845366,5.173389435,5.484872443732021,5.678025821069996,5.6193476,Azerbaijan
2011,9.633741379,0.916252911,4.15982010609172,0.833655775,-0.075442813,0.662166715,0.698406935,0.267524213,0.502891362,7.037816525,6.039487058198874,6.275613080693337,6.478209,Brazil
2019,9.051198006,0.7843014,4.147885317143811,0.88131094,-0.086886063,0.857220411,0.700826466,0.419328213,0.300631315,5.67427063,5.506271717102823,5.658242481540013,5.6092443,Bolivia
2009,10.63567162,0.964428782,4.2390218874734895,0.816228807,0.337423772,0.558927298,0.739177883,0.231028661,0.384066552,6.90654707,7.01621540664334,6.772771820999999,6.6796317,United Kingdom
2018,11.33068848,0.937862396,4.262679877041316,0.861471593,0.139545679,0.362210244,0.753603339,0.213050067,0.618405282,6.962335587,7.172570318284706,7.134495835290007,7.1054263,Ireland
2019,10.00205326,0.89637053,4.206184021175847,0.817052603,-0.214476675,0.830459774,0.734905839,0.319054842,0.273853004,6.085560799,6.143714975686628,6.007101574050003,6.015106,Argentina
2009,9.3805933,0.87816149,4.168833404775959,0.862979472,-0.055421017,0.805910408,0.708645999,0.279788464,0.409594834,5.431613922,5.903348964545719,5.7651177136633365,5.881489,Dominican Republic
2019,9.623641014,0.773667216,3.98713050630085,0.832542658,-0.230794713,0.792079508,0.665049851,0.272721767,0.690069556,3.471084833,5.151640467689743,4.107924478089999,4.128459,Botswana
2010,9.973744392,0.92753309,4.212127597878484,0.754523695,-0.012504512,0.87982583,0.840976536,0.146368757,0.536404312,7.3214674,6.297211961536604,6.818907307120003,7.0179386,Panama
2018,7.607178211,0.684799969,4.0377742241375865,0.718728781,0.44307217,0.691069543,0.758668125,0.3792077,0.757543445,4.922099113,4.6304396751313845,4.547373225693334,4.338254,Gambia
2014,9.780064583,0.862930357,4.197502603813601,0.50266552,0.09293133,0.768465519,0.544968426,0.367646754,0.402112842,5.282720566,5.4032383835730435,5.362505299320006,5.231405,Montenegro
2020,9.42607975,0.884686291,4.165501803880298,0.784273446,0.123323813,0.945668995,0.628791153,0.284736186,0.230166271,5.269675732,5.6328104237858625,5.638675363859993,5.5920677,Ukraine
2009,7.176107883,0.71845001,3.882388219251896,0.879161239,0.15050742,0.68892628,0.694449782,0.130396396,0.829375684,5.148239613,4.300274833270317,4.379921511693337,4.5650153,Malawi
2016,7.558389664,0.764401138,3.984808703605676,0.644681513,0.000605892,0.720542431,0.590086639,0.337300181,0.663711369,4.205634594,4.161050529775245,4.212244765710002,4.182762,Burkina Faso
2021,7.386903286,0.609334111,3.9982007016691994,0.659139514,0.109318823,0.851488411,0.537982225,0.448415697,0.753032207,3.714294434,3.5490046940746467,3.9349019796200038,3.7503207,Sierra Leone
2010,8.900547028,0.859052479,4.096009816083591,0.695862949,0.163531289,0.794835389,0.804730654,0.235617921,0.340046316,6.289748669,5.773913368175132,5.793050602179985,5.8938394,Guatemala
2021,8.501598358,0.741560102,4.008241849363057,0.725732863,0.05000848,0.911945105,0.666297317,0.188105255,0.252334535,4.47926569,4.836334654603192,4.881343523696667,4.851601,Nigeria
2009,8.656476021,0.842402101,4.202600890115495,0.74825877,0.078968987,0.687760472,0.490969032,0.292455465,0.4937423048184345,4.978970528,5.0859184982412895,5.151055595886669,5.0847626,Syria
2010,7.903593063,0.69716382,4.07753744390572,0.940131187,0.348259807,0.895714462,0.66197139,0.421966344,0.895580769,4.141072273,4.607649918133953,3.9515521415066663,4.1776667,Cambodia
2019,10.39357376,0.94651556,4.207673202142198,0.798041046,-0.198927522,0.883571446,0.652892768,0.180348128,0.483934194,6.000259876,5.998070543170321,6.032783762653335,6.275368,Hungary
2011,9.304624557,0.818051338,4.1917736983307865,0.7883057,-0.158127472,0.701595664,0.805906117,0.27068767,0.593581021,5.795088291,5.8231724050842875,5.998331777279998,6.0889206,Ecuador
2013,10.01462269,0.830900133,4.184185256928776,0.79131043,0.262077361,0.755383492,0.664112806,0.316551626,0.754481137,5.770199776,5.800650849739249,5.70796153549667,5.291542,Malaysia
2017,8.602948189,0.84335494,4.12955084257458,0.898377419,0.071166404,0.783429444,0.796158135,0.248383343,0.495585024,6.019985676,5.628495510848952,5.8938955418400125,5.8133326,Honduras
2010,8.507943153,0.903226435,4.131961413594371,0.9336453717857144,-0.036957644,0.51872021,0.664852977,0.151882708,0.9436735435,5.095342159,5.3880280767592446,5.445170895233335,5.601254,Uzbekistan
2019,7.368637085,0.700610101,4.048300610457169,0.549535215,-0.011192818,0.719982684,0.698719621,0.303959668,0.660091162,4.339087486,4.135575989137262,4.022896255683332,4.108246,Madagascar
2013,10.31038094,0.867180824,4.248780867540229,0.78803277,-0.122254021,0.946257353,0.664723635,0.347898155,0.17921339,5.157688141,6.146838870727812,5.359698530853321,5.394194,Portugal
2018,9.917302132,0.858068883,4.186619884683854,0.816200495,-0.183739126,0.808638096,0.815285325,0.213254362,0.294568479,6.549578667,6.2091577554259665,6.776931413110012,6.6776943,Mexico
2013,8.418934822,0.585450053,4.091340048019589,0.45488289,0.221554503,0.663430989,0.353619248,0.622229934,0.4937423048184345,2.687552929,3.8947248546400015,3.6980616807066675,3.3653154,Syria
2007,10.01307106,0.862205565,4.18874527464692,0.652832627,-0.144076824,0.881057739,0.749825895,0.279007971,0.405823737,6.073158264,5.9624033982961215,6.180349396079994,6.0470924,Argentina
2008,10.87771797,0.953911722,4.23352661301437,0.969788373,0.26788044,0.247505307,0.759462297,0.163090929,0.665933907,7.970891953,7.324273345594952,7.554360756896676,7.7163434,Denmark
2011,9.223750114,0.714891434,4.195395764863687,0.603123665,-0.203948289,0.912656903,0.513189495,0.248196974,0.472290635,4.87648201,4.6775382577113795,4.905668644890002,4.7699795,Tunisia
2013,10.47276211,0.942231417,4.2618344837407385,0.909436285,0.402377993,0.687757035,0.629010856,0.369558126,0.661522508,6.379924774,6.479660355462606,6.411522979716667,6.405087,Malta
2019,9.334190369,0.842511177,4.148217778724045,0.841189623,0.244229168,0.920297265,0.611600041,0.140792355,0.308195412,6.425144196,5.526556908758742,5.809857254836667,5.8955364,Kosovo
2020,8.066671371,0.506636083,4.021773855767194,0.783114672,-0.082944684,0.531883657,0.556501985,0.304512441,0.806810319,4.407745838,3.97038464746052,4.255125614713336,4.0382776,Benin
2015,10.42820835,0.901163757,4.248495242049359,0.896007299,0.004144723,0.892197907,0.644497395,0.26141873,0.202604815,5.740642071,6.360422114339439,6.171814518013337,6.1968575,Slovenia
2007,9.08853054,0.848765194,4.029628277374386,0.694005668,0.084674142,0.835569084,0.760633051,0.29641977,0.464712054,5.992826462,5.559411026036461,5.011170195739996,5.3216343,Guyana
2012,10.49263954,0.77539736,4.267457128627128,0.61839807,-0.0508529558125,0.843719423,0.610191762,0.206364661,0.230812564,6.003286839,5.858012386332822,6.062422495006679,6.1105113,South Korea
2013,10.00325775,0.777552068,4.18874527464692,0.654542148,-0.132834226,0.95184356,0.540932298,0.32861948,0.241623357,5.081584454,5.34869939978176,5.175004574620001,5.074792,Romania
2016,8.533226013,0.784826875,4.079653846812097,0.466561466,-0.177736133,0.841835141,0.710193098,0.221666142,0.208929226,4.472149372,4.904563757834792,4.5961293276700035,4.412197,Mauritania
2018,9.029177666,0.779269755,3.897924065632823,0.709973693,-0.179012388,0.692341149,0.739475906,0.252339154,0.689548731,4.211565018,4.990955514339678,4.642047917846673,4.5854554,Eswatini
2021,10.35668087,0.736194909,4.230476736546681,0.44652763,-0.036791019,0.810165942,0.297092021,0.470578879,0.4937423048184345,4.366639614,4.629542984155847,5.2966512266866586,4.6719284,Turkiye
2016,6.981190205,0.594416559,3.881563797943437,0.917322814,0.07278128,0.44080174,0.772739649,0.193282232,0.700681686,4.667941093,4.398274778773761,4.825799852233327,4.903664,Somalia
2015,9.350626945,0.722551048,4.189654742026425,0.551026642,-0.206866056,0.901462197,0.526852846,0.43794772,0.170927867,4.34831953,4.909503120641892,4.6750832446433295,4.5568776,Armenia
2013,9.800621033,0.902069271,4.243913336993157,0.897879303,0.011099298,0.812863111,0.808915198,0.278147429,0.26219371,7.158000469,6.516685039556522,6.97648234361333,6.8461885,Costa Rica
2010,9.892935753,0.794905484,4.203198990004138,0.514920354,-0.189835683,0.810895741,0.53223002,0.327065974,0.4937423048184345,5.490347385,5.150748087346701,5.233113772130002,5.26244,Turkiye
2011,8.902074814,0.837149739,3.7495040759303713,0.60715723,-0.066723406,0.917250097,0.756366313,0.251053393,0.353280842,4.867091179,5.002472881525543,4.890055503103334,5.1324444,Eswatini
2017,9.570453644,0.909249961,4.229021154500942,0.837554634,-0.160499662,0.87501812,0.790257096,0.299308956,0.221882597,6.157341957,6.195032802969237,6.252444740926658,6.1772113,Colombia
2008,9.542919159,0.831905305,3.90640729117992,0.857776403,-0.164285123,0.806226492,0.676590025,0.217885971,0.880429506,5.451147079,5.193639694714365,4.4537091215300055,4.3187404,Botswana
2017,10.63540173,0.919791222,4.273187854639731,0.632843256,-0.038876455,0.866667926,0.612839162,0.322846144,0.230196297,6.198870182,6.148363054057656,6.222456254960002,6.4795694,Italy
2017,8.466096878,0.661375344,3.98248149759488,0.732097924,-0.111685604,0.770940244,0.662436187,0.35745579,0.516654313,5.037734985,4.586603648386896,4.588450481026671,4.612332,Ivory Coast
2015,9.562101364,0.889900029,4.223909811232673,0.790897965,-0.103279702,0.842899323,0.803392112,0.291769385,0.271786749,6.387571812,6.169177576602211,6.295011496539989,6.3817215,Colombia
2018,7.354710102,0.57725358,3.944006051281197,0.650354564,0.023422049,0.762879312,0.532490015,0.543836236,0.57743603,4.486325264,3.6115071470351214,4.034778873123329,3.970454,Chad
2012,10.13692188,0.935923874,4.211534815995793,0.811301708,-0.029424023,0.887895823,0.710892498,0.266746789,0.268628746,5.87593174,6.312842314767483,6.26067040766666,6.425885,Poland
2017,9.525407791,0.908454895,4.125520204407836,0.720399201,0.065373786,0.737993370973274,0.487965137,0.349627674,0.4937423048184345,5.229148865,5.318691957506424,5.272348891853331,5.426099,Turkmenistan
2018,9.613274574,0.794936001,3.982015377248181,0.817621112,-0.245726705,0.806945443,0.687993288,0.267083704,0.718788147,3.4613657,5.189575525355613,4.10749906859,4.0135446,Botswana
2015,10.87566471,0.928110301,4.254193284896951,0.900305152,0.094909608,0.55747962,0.747707725,0.164469033,0.454789877,7.07644701,6.950483908634789,7.064000067736672,7.0885253,Austria
2018,10.26608753,0.81793046,4.199830115812359,0.84515959,-0.221662477,0.921170175,0.648865998,0.298453927,0.226351306,6.150878906,5.903571346920941,5.7476911020366686,5.7794757,Romania
2017,7.365028381,0.660615563,3.9367156180185177,0.614849687,0.006798261,0.792389929,0.584315419,0.53824544,0.473544389,4.558937073,3.890818477843112,4.257040270973333,4.3054814,Chad
2020,7.596050262,0.717242658,3.9810825555453615,0.643302977,0.006313191,0.78852278,0.660658062,0.345736384,0.57730186,3.159802198,4.2006247804091945,4.407698339626667,4.2776327,Zimbabwe
2015,9.857912064,0.867987692,4.163559678677476,0.774544954,-0.086899519,0.69896836575,0.651638031,0.368905216,0.4937423048184345,5.615404606,5.824396248276729,5.496444212676664,5.666695,Libya
2006,9.804372787,0.87208885,4.060443010546419,0.730545938,-0.277468532,0.864982486,0.601881087,0.185065165,0.733144045,5.475948334,5.264681038070272,5.4613984005166625,5.20348,Kazakhstan
2016,9.213439941,0.82380271,4.148217778724045,0.827398598,0.122952193,0.940897942,0.588412583,0.14960672,0.313764572,5.759412289,5.348455415930667,5.540182271813336,5.728882,Kosovo
2011,7.957363129,0.715518951,4.083283617390482,0.927462399,0.416752011,0.775355637,0.637012541,0.307868689,0.901219606,4.161225319,4.699370138431357,4.029794473703336,4.029419,Cambodia
2021,10.2937727,0.85032618,4.264790346039726,0.574029803,-0.158694386,0.751816869,0.623556495,0.310851872,0.401736408,6.104214191,5.729801147894907,5.7062239741899985,5.7240577,Greece
2012,10.77464581,0.911349595,4.181744803816311,0.681822896,0.0551744056249999,0.437915266,0.559415758,0.380814761,0.4937423048184345,5.027186871,6.30243877509186,6.134921174109985,6.166985,Bahrain
2020,9.480043411,0.842499971,4.206184021175847,0.803484857,-0.048394185,0.768454254,0.758137345,0.285134345,0.752756536,4.778489113,5.640305156158039,5.519481863950004,5.287605,Sri Lanka
2013,7.934523106,0.576823056,3.9849016281557055,0.783240497,-0.084523983,0.855955541,0.645733833,0.216339186,0.546921372,3.479412794,4.180940306666928,4.100593271273336,4.230559,Benin
2011,8.383486748,0.552593112,4.054563689608799,0.837551653,-0.039746966,0.907793522,0.479759604,0.231594488,0.580353677,4.634871483,4.049894048150648,4.680540461599998,4.5783777,India
2021,10.77672386,0.926076412,4.26829789077411,0.898229182,0.191067189,0.383990496,0.762826681,0.276232809,0.610411167,6.939435482,6.9701958182783255,7.144879385613329,7.0683546,Canada
2011,9.164417267,0.705108464,4.1750024793846965,0.464524716,-0.227116942,0.874601007,0.410856694,0.45907408,0.335884422,4.260491371,4.399713216882548,4.279324049899994,4.304195,Armenia
2013,9.801931381,0.896301091,4.177152678165475,0.64196521,-0.227711573,0.837299705,0.812144101,0.237609103,0.388055533,6.552796364,6.0009033559347795,6.828298861280005,6.475685,Venezuela
2022,8.615270615,0.628161311,4.079653846812097,0.786439955,0.117221721,0.908888876,0.620285153,0.29150188,0.5946545414375,4.190854549,4.4940638586624,4.622038754540007,4.268773,Ghana
2013,9.843951225,0.759138405,4.182355388262762,0.738716662,-0.169077858,0.614747047,0.749586701,0.22294873,0.395571351,7.442546368,5.9296094816712195,6.659823938876652,6.2332354,Mexico
2015,10.62182236,0.98734349,4.247065671128176,0.941784263,0.324307948,0.185888708,0.7945081,0.159829989,0.620907664,7.418120861,7.370426441228499,7.441850760676669,7.3059835,New Zealand
2013,8.267324448,0.708571136,3.9376907373619088,0.739193261,-0.032361209,0.691117585,0.661407471,0.306065738,0.57163626,3.739365578,4.650377766076572,4.521219005493338,4.5983896,Ivory Coast
2015,9.625226974,0.766368151,4.178992082989888,0.660318911,-0.050758671,0.824178994,0.550810456,0.299022079,0.367435127,4.975589752,5.21831822575305,5.071042596560002,5.085967,North Macedonia
2011,10.40214825,0.922639728,4.256746844175149,0.881921828,0.289619535,0.687757035,0.637833834,0.339702874,0.492513239,6.154718399,6.496923855924589,6.1560495217666595,6.39041,Malta
2021,11.53758144,0.849838138,4.266896370197248,0.846344113,0.132696584,0.360423386,0.732733727,0.245210573,0.623389423,6.827651978,7.0046738869305685,6.796933000869999,6.7493277,Ireland
2020,7.720122814,0.823137581,4.099332091129491,0.768694282,0.186139315,0.783822417,0.614591181,0.251514345,0.720072985,4.549219608,4.541087537302801,4.457001376150004,4.081172,Ethiopia
2012,9.309930801,0.778859854,4.204692619390966,0.419789314,-0.013350217,0.95342195,0.468601346,0.338240683,0.194952324,4.773144722,4.789894315345192,4.945021712073331,4.9756327,Bosnia and Herzegovina
2022,9.508264542,0.89949137,4.188896832916166,0.921780527,-0.011156131,0.839272022,0.820756733,0.237517416,0.3015365500666667,6.137611866,6.22917387874509,5.948554836879995,5.9719768,Paraguay
2012,8.356863976,0.856181741,4.134206073706167,0.702731669,-0.081130072,0.892036796,0.579561055,0.182383269,0.513287067,5.207785606,4.785466843347544,5.135656116816659,5.3223634,Kyrgyzstan
2008,8.145339012,0.622255147,3.978185173424981,0.838006318,0.118111417,0.862870395,0.674331009,0.172045439,0.665988922,4.965134621,4.494394062802803,4.522322384520002,4.6383452,Ghana
2020,8.94636631,0.804810882,4.150252206138332,0.877031922,-0.052821815,0.868208289,0.728823423,0.381791174,0.168832317,5.559258938,5.639927713612387,5.627273046080015,5.6565876,Bolivia
2020,9.990978241,0.921070337,4.212127597878484,0.907761931,-0.091452166,0.491007835,0.720520616,0.264692068,0.665177822,6.309681416,6.287282887092518,6.453739903896656,6.4030237,Uruguay
